,Links
663,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/keyboard-wired/hyperx-alloy-rise-75-mechanical-ultra-customizable-hot-swappable-switches-ambient-light-sensor-gasket-mounted-linear-switches
664,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/home-student/acer-aspire-lite-al15-31p-2023-new-intel-celeron-n4500-2-cores-w-8gb-ram-ips-full-hd-display-silver
665,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/gaming-high-performace-pc/cc-power-9070xt-112-gaming-pc-new-9gen-amd-ryzen-9-7950x-16-cores-w-amd-radeon-rx-9070-xt-16gb-gddr6-liquid-cooler-white-edition
666,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors?page=9
667,https://citycenter.jo/electronics/fellowes-platinum-series-adjustable-triple-monitor-arm-black
668,https://citycenter.jo/gaming/graphic-card-gaming/desktop-graphics-cards/asus-nvidia-gt-1030-phoenix-fan-oc-2gb-gddr5
669,https://citycenter.jo/gaming/gaming-motherboard/intel-motherboards/asus-rog-strix-z790-h-gaming-wifi-6e-ddr5-4x-m-2-slots-pcie-5-0-usb-3-2-gen-2x2-type-c-aura-sync-rgb
670,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/mcdodo-mc-324-pd-20w-power-bank-with-usb-c-cable-10000mah-phone-battery-pack-portable-charger-purple
671,https://citycenter.jo/gaming/gaming-peripherals/cable/mcdodo-ca-2720-36w-pd-type-c-to-lightning-fast-data-charging-cable-1-2m-black
672,https://citycenter.jo/gaming/gaming-storage-drive/ssds/internal-ssds/wd-blue-sa510-1-tb-sata-internal-solid-state-drive-ssd-2-5-7mm-up-to-560-mb-s
673,https://citycenter.jo/gaming/graphic-card-gaming/vga-accessory-cooling-fan/deepcool-fan-hub-control-4pwm-fan-speed-supports-fan-3pin-4pin
674,https://citycenter.jo/gaming/gaming-cooling?page=12
675,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/battery-charger/anker-maggo-power-bank-ultra-slim-10-000mah-magnetic-battery-pack-qi2-certified-15w-ultra-fast-magsafe-compatible-portable-charger-ergonomic-design-for-iphone16-15-14-13-12-series-only-white
676,https://citycenter.jo/gaming/gaming-monitor/lcd-led-monitors?page=11
677,https://citycenter.jo/electronics/video-conferencing/hp-stereo-usb-g2-noise-cancelling-mic-with-vegan-leather-earcups-flexible-3-5mm-audio-jack-laptop-pc-office-home-use-in-line-volume-control
678,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/macbooks/apple-macbook-air-13-2020-apple-m1-256gb-8gb-8-core-cpu-7-core-gpu-retina-true-tone-silver
679,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss?page=12
680,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors/hp-v27i-g5-27-ips-full-hd-75hz-micro-edge-bezel-low-blue-light-filter-amd-freesync-w-display-port-vga-hdmi-input-black
681,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops?page=8
682,https://citycenter.jo/computer-hardware-storage/storage-memory-card/sd-micro-sd/kingston-128gb-sdhc-canvas-select-plus-class-10-uhs-i-u1-v10
683,https://citycenter.jo/computer-hardware/components-motherboard/desktop-amd-platform/gigabyte-b550m-k-am4-amd-b550-micro-atx-motherboard-with-dual-m-2-sata-6gb-s-usb-3-2-gen-1-realtek-gbe-lan-pcie-4-0
684,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/multifunction-printer/hp-officejet-pro-9720-all-in-one-wide-format-a3-color-printer-with-wireless-printing-works-adf-duplex
685,https://citycenter.jo/computer-hardware-monitor-and-display/lcd-led-monitors/dahua-lm24-a200m-24-full-hd-100hz-anti-blue-light-eye-protective-micro-bezel-design-w-hdmi-vga-interface-black
686,https://citycenter.jo/computer-hardware-storage/wd-12tb-ultrastar-dc-hc520-sata-hdd-7200-rpm-class-sata-6-gb-s-256mb-cache-3-5
687,https://citycenter.jo/pc-and-laptops/pc-and-laptops-desktops/gaming-high-performace-pc/custom-gaming-pc/intel-power-systems/core-ultra-9
688,https://citycenter.jo/gaming/gaming-storage-drive/wd-8tb-ultrastar-dc-hc330-sata-hdd-7200rpm-sata-6-gb-s-256mb-cache
689,https://citycenter.jo/computer-hardware-peripherals/stream-equipment/razer-stream-controller-x-all-in-one-keypad-for-streaming-15-switchblade-buttons-multi-link-macros-swappable-magnetic-faceplate-designed-for-pc-mac
690,https://citycenter.jo/computer-hardware-monitor-and-display/v2com-n3-pro-16-ips-2-5k-qhd-350-nits-portable-laptop-screen-extender-360-aadjustable-stand-usb-c-dp-support-for-windows-macos-linux-android-and-chrome-os-w-speakers
691,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/inkjet-printer/epson-ecotank-l6190-3-in-1-office-ink-tank-printer-a4-colour-printer-w-adf-wi-fi-color-lcd-screen-up-to-33ppm-15ppm-black
692,https://citycenter.jo/gaming/gaming-peripherals/combo/logitech-mk850-performance-wireless-keyboard-and-mouse-combo-bluetooth-smart-2-4ghz-wireless-connection-1000-dpi-sensor-8-buttons-english-arabic-black
693,https://citycenter.jo/gaming/gaming-motherboard/amd-motherboards/gigabyte-a520m-k-v2-amd-a520-am4-ddr4-micro-atx-support-amd-ryzen-3000-5000-m-2-ssd
694,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/keyboard-wireless/logi-bolt-usb-receiver-for-multi-computer-device-use-no-drop-off-connection-for-up-to-10-meters-for-windows-macos-linux-chrome-os
695,https://citycenter.jo/gaming/gaming-peripherals/action-cameras/insta360-go-3s-camera-up-to-4k-video-resolution-120mbps-max-video-bitrate-128gb-storage-action-pod-auto-stabilization-with-apple-findmy-magnet-pendant-clip-midnight-black
696,https://citycenter.jo/gaming/gaming-diy-water-cooling/ek-res-x3-250-reservoir
697,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad/steelseries-qck-edge-63823-large-gaming-mouse-pad
698,https://citycenter.jo/pc-and-laptops/cc-power-5070ti-114-gaming-pc-14gen-intel-core-i5-k-series-14-cores-w-nvidia-rtx-5070-ti-16gb-liquid-cooler
699,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/dell-inspiron-14-7440-2024-new-intel-core-7-10-cores-2-in-1-touch-display-w-360-touch-display-fast-charge-ice-blue
700,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/ssd-accessories/universal-9-5mm-hdd-caddy-for-laptop-2-5
701,https://citycenter.jo/gaming/gaming-peripherals/mcdodo-ca-6400-lightning-to-hdmi-4k-with-usb-port-hd-adapter-tv-cable-2m-90-degree-for-iphone-ipad
702,https://citycenter.jo/gaming/gaming-peripherals/cable/hdmi/promate-medialink-h1-type-c-to-hdmi-adapter-4k-30hz-video-converter-w-audio-output-grey
703,https://citycenter.jo/gaming/gaming-cooling/cooling-air-cooler/intel-thermal-solution-for-core-i7-processor-1156-1155
704,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lenovo-yoga-slim-7i-aura-edition-2025-new-intel-core-ultra-7-gen-ii-258v-8-cores-copilot-pc-w-iintel-arc-graphics-140v-2-8k-oled-120hz-screen
705,https://citycenter.jo/gaming/gaming-motherboard/asus-prime-b850m-k-am5-micro-atx-amd-b850-chipset-2x-ddr5-udimm-slots-up-to-128gb-max-memory-2x-pcie-x16-slots-2x-m-2-slots
706,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/and-power-system/cc-power-5060ti-113-gaming-pc-5gen-amd-ryzen-7-8-cores-w-nvidia-rtx-5060ti-8gb-ddr7-advance-air-cooler
707,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/desktop-internal-hdds/seagate-barracuda-2tb-internal-hdd-7200-rpm-256mb-cache
708,https://citycenter.jo/gaming/dell-alienware-16-aurora-2025-intel-core-9-270h-series-2-14-cores-w-nvidia-rtx-5070-8gb-ddr6-16-2-5k-ips-120hz-display-interstellar-indigo
709,https://citycenter.jo/gaming/gaming-cooling/cooling-case-fan/deepcool-fd12-argb-120mm-fan-speed-400-2050-rpm-airflow-63-6-cfmfan-air-pressure-2-56-mmaq-fan-connector-4-pin-pwm-hydro-bearing-pack-of-3-white
710,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/voltage-regulator/apc-line-r-1500va-750w-automatic-voltage-regulator-3-universal-outlets-230v-black
711,https://citycenter.jo/computer-hardware/components-video-card/asus-rog-strix-geforce-rtx-4070-ti-super-16gb-gddr6x-oc-edition-gaming-graphics-card
712,https://citycenter.jo/computer-hardware-audio/music-phone-headset/skullcandy-riff-2-wireless-on-ear-bluetooth-headphones-up-to-34-hrs-battery-foldable-lightweight-design-convenient-for-travel-with-backup-3-5mm-aux-cable-microphone-for-iphone-android-true-black
713,https://citycenter.jo/gaming/gaming-power-supply/deepcool-dq850-m-v3l-850w-80-gold-fully-modular-full-japanese-capacitors-materials-black
714,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/inkjet-printer/epson-ecotank-l18050-ink-wifi-printer-6-color-high-quality-low-cost-a3-photo-cd-id-card-printing
715,https://citycenter.jo/gaming/gaming-cooling/cooling-case-fan/thermaltake-pure-12-3-fan-pack-argb-sync-analog-controller-tt-premium-edition-pwm-case-radiator-fan-white
716,https://citycenter.jo/computer-hardware-peripherals/peripherals-combo/razer-cynosa-pro-gaming-bundle-keyboard-mouse
717,https://citycenter.jo/computer-hardware-storage/storage-external-enclosure/asus-rog-strix-arion-aluminum-alloy-m-2-nvme-ssd-argb-enclosure-w-usb-3-2-gen-2-type-c-10-gbps-usb-c-to-usb-a-cables
718,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/nippon-labs-hdmi-hs-15-hdmi-cable-w-gold-plated
719,https://citycenter.jo/gaming/gaming-storage-drive/ssds/internal-ssds?page=7
720,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/thermaltake-divider-500-w-3x120mm-argb-front-1x-120mm-rear-fans-2-symmetrical-triangular-panels-white
721,https://citycenter.jo/computer-hardware/components-memory-ram/kingston-valueram-32gb-5600mhz-ddr5-non-ecc-cl46-sodimm-laptop-memory
722,https://citycenter.jo/gaming/gaming-peripherals/anker-ca-a8663-usb-c-to-lightning-cable-641-cable-midnight-black-6ft-mfi-certified-powerline-iii-flow-silicone-fast-charging-cable-for-iphone-13-13-pro-12-11-x-xs-xr-8-plus-back
723,https://citycenter.jo/computer-hardware-audio/audio-sound-pars/promate-streambar-30-30w-soundbar-with-10w-subwoofer-multipoint-pairing-and-remote-control-black
724,https://citycenter.jo/gaming/gaming-gaming-laptops/asus-tuf-gaming-a16-2025-fa608um-new-amd-ryzen-260-8-cores-w-nvidia-rtx-5060-8gb-ddr7-165hz-ips-display-jaeger-gray
725,https://citycenter.jo/pc-and-laptops/computer-hardware-server-and-workstation/hp-z1-g9-workstation-2023-13gen-intel-core-i7-16-cores-for-designing-editing-even-gaming-w-nvidia-gtx-1650-4gb-black
726,https://citycenter.jo/electronics/office-products/fellowes-48121-standard-foot-rest
727,https://citycenter.jo/computer-hardware-audio/speakers/skullcandy-barrel-bluetooth-boombox-speaker-water-resistant-wireless-portable-speaker-with-led-lightshow-mode-12-hour-battery-multi-link-usb-c-usb-a-output-charging-black
728,https://citycenter.jo/gaming/gaming-peripherals/mouse/wire/hyperx-pulsefire-saga-rgb-customizable-gaming-mouse-precision-tracking-up-to-8khz-lightweight-69-gram-tactile-clicks-hyperx-26k-sensor-hyperflex-2-usb-cable-support-pc-ps5-xbox-series-x-s-black
729,https://citycenter.jo/gaming/gaming-diy-water-cooling/fittings/angled-adapters/45/ek-af-angled-45-2f-g1-4-nickel
730,https://citycenter.jo/gaming/gaming-storage-drive/ssds/samsung-870-qvo-1tb-sata-2-5-internal-solid-state-drive-ssd
731,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/honor-pad-x7-2025-8-7-android-wifi-tablet-128gb-storage-4gb-4gb-memory-w-metal-unibody-eye-comfort-display-big-battery-free-honor-cover-space-grey
732,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/asus-zenbook-14-oled-2024-q425ma-intel-core-ultra-7-h-serise-powerful-16-cores-w-intel-ai-boost-npu-oled-touch-screen-display-gray
733,https://citycenter.jo/gaming/gaming-storage-drive/ssds/my-passport-ssd-1tb-portable-ssd-usb-3-2-up-to-1050mb-s-gold
734,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/raidmax-vector-v212-atx-mesh-front-tempered-glass-4x-120mm-static-rgb-preinstalled-supports-up-to-310mm-gpu-black
735,https://citycenter.jo/computer-hardware/components-case-and-chassis/cooler-master-haf-700-evo-e-atx-iris-customizable-lcd-breathable-tg-front-panel-argb-fans
736,https://citycenter.jo/computer-hardware-storage/ssds-solid-state-drive/lenovo-thinkstation-2tb-pcie-nvme-opal2-m-2-ssd-2280-nvme-pcie-4-0-internal-ssd-up-to-3300-mb-s
737,https://citycenter.jo/electronics/electronics-point-sale/sewoo-lk-b30-direct-thermal-label-printer
738,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/lenovo-flex-5-14-new-11gen-intel-core-i3-2-cores-touch-2-in-1-graphite-grey
739,https://citycenter.jo/gaming/gaming-peripherals/keyboard/wired/razer-blackwidow-v4-mechanical-6-dedicated-macro-keys-magnetic-wrist-rest-doubleshot-abs-keycaps-green-switches-black
740,https://citycenter.jo/peripherals-printer-and-scanner/print-only/canon-i-sensys-246dw-laser-mono-printer-duplex-wireless-usb-network-interface-for-windows-mac-linux-black
741,https://citycenter.jo/peripherals-printer-and-scanner/print-only/laser-print/hp-laserjet-pro-4003n-laser-monochrome-printer-up-to-40ppm-network-usb
742,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse-pad/glorious-elements-mousepad-xl-mouse-pad-foam-core-hybrid-cloth-computer-desk-pad-for-speed-gaming-430x380x4mm-fire
743,https://citycenter.jo/gaming/gaming-peripherals/keyboard/logitech-k480-bluetooth-for-computers-tablets-smartphones-english-only
744,https://citycenter.jo/gaming/gaming-storage-drive/usb-flash-drives/kingston-datatraveler-se9-g3-128gb-usb-flash-drive-usb-3-2-gen-1-speed-up-to-220mb-s-premium-metal-casing
745,https://citycenter.jo/gaming/gaming-storage-drive/memory-cards/kingston-sdcs-256gb-canvas-select-256gb-class-10
746,https://citycenter.jo/gaming/gaming-diy-water-cooling/radiator/ek-coolstream-se-360-slim-triple-liquid-cooling-radiator
747,https://citycenter.jo/computer-hardware/components-fan-and-heatsink/deepcool-fl12-120mm-case-fans-2150-rpm-fan-speed-55-cfm-fan-airflow-fluid-dynamic-bearing-type-4-pin-pwm-fan-connector-addressable-rgb-led-single-pack-white
748,https://citycenter.jo/gaming/gaming-peripherals/keyboard/redragon-k530-rgb-61-keys-usb-c-bluetooth-for-pc-laptop-cell-phone-white
749,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse?page=19
750,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/home-student/asus-creator-series-vivobook-16x-2023-k3605vu-13gen-intel-core-i9-13900h-14-cores-high-performance-processor-w-nvidia-rtx-4050-6gb-ips-2-5k-144hz-display-customized-black
751,https://citycenter.jo/computer-hardware/components-motherboard/msi-x870-gaming-plus-wifi-7-atx-amd-am5-sps-vrm-ddr5-memory-boost-8200-mt-s-oc-pcie-5-0-x16-4-0-x16-m-2-gen5-5g-lan-mainboard
752,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/usb-c?page=5
753,https://citycenter.jo/computer-hardware-storage/ssds-solid-state-drive/sandisk-2tb-extreme-v2-portable-ssd-up-to-1050mb-s-usb-c-usb-3-2-gen-2-external-solid-state-drive
754,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/wd-blue-sn5000-4tb-nvme-internal-ssd-pcie-gen-4-0-m-2-2280-up-to-5-500-mb-s-w-ncache-4-0-technology
755,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/mcdodo-cc-7491-pd-30w-fast-charging-type-c-single-port-mini-car-charger-black
756,https://citycenter.jo/computer-hardware-storage/storage-memory-card/sd-micro-sd/sandisk-64gb-ultra-microsdxc-uhs-i-memory-card-up-to-100-mb-s-c10-full-hd-micro-sd-card
757,https://citycenter.jo/peripherals-printer-and-scanner/hp-deskjet-2320-all-in-one-printer-color-printer-for-home-print-copy-scan-scan-to-pdf-white
758,https://citycenter.jo/computer-hardware-audio?page=47
759,https://citycenter.jo/gaming/gaming-motherboard/amd-motherboards/gigabyte-b650-eagle-ax-amd-atx-amd-b650-chipset-4x-ddr5-dimm-slot-256gb-max-memory-3x-m-2-slots-1x-pcie-4-0-x16-wi-fi-6e-network-connectivity-black
760,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/canon-i-sensys-mf461dw-wireless-duples-3-in-1-print-copy-scan-multifunction-mono-printer
761,https://citycenter.jo/gaming/gaming-peripherals/webcam
762,https://citycenter.jo/gaming/gaming-motherboard/intel-motherboards/msi-pro-b760m-e-ddr4-intel-13th-gen-motherboard-pcie-4-0-ddr4-1xm-2-gen4-x4-pcie-4-0-mainboard
763,https://citycenter.jo/pc-and-laptops/lenovo-legion-5-15irx10-2025-new-ai-powered-gaming-pc-13gen-intel-core-i7-13650hx-14-cores-w-nvidia-rtx-5050-8gb-ddr7-165hz-display-eclipse-black
764,https://citycenter.jo/gaming/gaming-peripherals/keyboard/lenovo-510-wireless-combo-keyboard-with-mouse-combo
765,https://citycenter.jo/gaming/graphic-card-gaming/pny-nvidia-quadro-t1000-8gb-gddr6-graphics-card-w-4-mini-displayports-lp-single-slot-bulk
766,https://citycenter.jo/gaming/gaming-cpu-and-processor/intel-core-i7-10700ka-comet-lake-8-cores-up-to-5-1-ghz-16mb
767,https://citycenter.jo/gaming/gaming-cooling/cooling-hydro-cooler-all-one/deepcool-ls520-high-performance-argb-240mm-cpu-liquid-cooler-w-infinity-mirror-cap-design-black
768,https://citycenter.jo/computer-hardware-peripherals?page=2
769,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/samsung-860-evo-series-500gb-solid-state-drive-bulk
770,https://citycenter.jo/computer-hardware-peripherals/stream-equipment/elgato-stream-deck-mini-6-lcd-keys
771,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop/asus-tuf-f17-2023-new-fx707vu-13gen-intel-core-i7-10-cores-w-nvidia-rtx-4050-6gb-ddr6-ips-144hz-display-mecha-gray
772,https://citycenter.jo/computer-hardware/components-power-supply/deepcool-pq1000m-1000w-80-gold-full-modular-power-supply-black
773,https://citycenter.jo/gaming/gaming-diy-water-cooling/fittings/angled-adapters/ek-af-angled-2-45-g1-4-nickel
774,https://citycenter.jo/gaming/gaming-cases/thermaltake-view-380-xl-tg-argb-mid-tower-pc-case-4x-120mm-argb-lite-pre-installed-fans-up-to-360mm-radiator-10x-fan-support-usb-type-c-x1-usb-3-0-x2-hd-audio-white
775,https://citycenter.jo/gaming/gaming-memory-ram?page=2
776,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/hpe-1tb-6g-7-2k-sata-3-5-non-hot-plug-mdl-hdd
777,https://citycenter.jo/gaming/gaming-monitor/gaming-monitors/acer-sb240ybi-24-ips-full-hd-75hz-1ms-vrb-ultra-thin-zero-frame-amd-radeon-freesync-hdmi-port-vga-port-black
778,https://citycenter.jo/computer-hardware/components-memory-ram/kingston-valueram-16gb-4800mhz-ddr5-non-ecc-cl40-sodimm-laptop-memory
779,https://citycenter.jo/computer-hardware-monitor-and-display/asus-be24eqsk-24-ips-full-hd-video-conferencing-adjustable-2mp-webcam-ai-noise-canceling-mic-speakers-height-adjustable
780,https://citycenter.jo/gaming/gaming-peripherals/mouse/wire/razer-deathadder-v4-pro-wireless-gaming-mouse-56g-lightweight-hyperspeed-wireless-gen-2-optical-scroll-wheel-optical-switches-gen-4-focus-pro-45k-sensor-gen-2-up-to-150-hr-battery
